"operator_name"	"date"	"average_oil_volume"
"7806"	"MARATHON OIL COMPANY"	2007-02-01	4622
"7807"	"MARATHON OIL COMPANY"	2007-03-01	4035.5
"7808"	"MARATHON OIL COMPANY"	2007-04-01	2626
"7809"	"MARATHON OIL COMPANY"	2007-05-01	2173
"7810"	"MARATHON OIL COMPANY"	2007-06-01	1679.5
"7811"	"MARATHON OIL COMPANY"	2007-07-01	1426
"7812"	"MARATHON OIL COMPANY"	2007-08-01	1113
"7813"	"MARATHON OIL COMPANY"	2007-09-01	1202
"7814"	"MARATHON OIL COMPANY"	2007-10-01	1053.5
"7815"	"MARATHON OIL COMPANY"	2007-11-01	876.5
"7816"	"MARATHON OIL COMPANY"	2007-12-01	933.5
"7817"	"MARATHON OIL COMPANY"	2008-01-01	997
"7818"	"MARATHON OIL COMPANY"	2008-02-01	869.5
"7819"	"MARATHON OIL COMPANY"	2008-03-01	766
"7820"	"MARATHON OIL COMPANY"	2008-04-01	1210
"7821"	"MARATHON OIL COMPANY"	2008-05-01	1344
"7822"	"MARATHON OIL COMPANY"	2008-06-01	489.5
"7823"	"MARATHON OIL COMPANY"	2008-07-01	248.5
"7824"	"MARATHON OIL COMPANY"	2008-08-01	459
"7825"	"MARATHON OIL COMPANY"	2008-09-01	530.5
"7826"	"MARATHON OIL COMPANY"	2008-10-01	569.5
"7827"	"MARATHON OIL COMPANY"	2008-11-01	486
"7828"	"MARATHON OIL COMPANY"	2008-12-01	489
"7829"	"MARATHON OIL COMPANY"	2009-01-01	425
"7830"	"MARATHON OIL COMPANY"	2009-02-01	272.5
"7831"	"MARATHON OIL COMPANY"	2009-03-01	293.5
"7832"	"MARATHON OIL COMPANY"	2009-04-01	280
"7833"	"MARATHON OIL COMPANY"	2009-05-01	205
"7834"	"MARATHON OIL COMPANY"	2009-06-01	369
"7835"	"MARATHON OIL COMPANY"	2009-07-01	369
"7836"	"MARATHON OIL COMPANY"	2009-08-01	263.5
"7837"	"MARATHON OIL COMPANY"	2009-09-01	228.5
"7838"	"MARATHON OIL COMPANY"	2009-10-01	152
"7839"	"MARATHON OIL COMPANY"	2009-11-01	179.5
"7840"	"MARATHON OIL COMPANY"	2009-12-01	192.5
"7841"	"MARATHON OIL COMPANY"	2010-01-01	223
"7842"	"MARATHON OIL COMPANY"	2010-02-01	184
"7843"	"MARATHON OIL COMPANY"	2010-03-01	184
"7844"	"MARATHON OIL COMPANY"	2010-04-01	75.5
"7845"	"MARATHON OIL COMPANY"	2010-05-01	316.5
"7846"	"MARATHON OIL COMPANY"	2010-06-01	177
"7847"	"MARATHON OIL COMPANY"	2010-07-01	124.5
"7848"	"MARATHON OIL COMPANY"	2010-08-01	56
"7849"	"MARATHON OIL COMPANY"	2010-09-01	165
"7850"	"MARATHON OIL COMPANY"	2010-10-01	267
"7851"	"MARATHON OIL COMPANY"	2010-11-01	154.5
"7852"	"MARATHON OIL COMPANY"	2010-12-01	437.5
"7853"	"MARATHON OIL COMPANY"	2011-01-01	309
"7854"	"MARATHON OIL COMPANY"	2011-02-01	130
"7855"	"MARATHON OIL COMPANY"	2011-03-01	150.5
"7856"	"MARATHON OIL COMPANY"	2011-04-01	35
"7857"	"MARATHON OIL COMPANY"	2011-05-01	56.5
"7858"	"MARATHON OIL COMPANY"	2011-06-01	184.5
"7859"	"MARATHON OIL COMPANY"	2011-07-01	411.333333333333
"7860"	"MARATHON OIL COMPANY"	2011-08-01	180.25
"7861"	"MARATHON OIL COMPANY"	2011-09-01	189.5
"7862"	"MARATHON OIL COMPANY"	2011-10-01	2671
"7863"	"MARATHON OIL COMPANY"	2011-11-01	1094.66666666667
"7864"	"MARATHON OIL COMPANY"	2011-12-01	2190.75
"7865"	"MARATHON OIL COMPANY"	2012-01-01	3114.6
"7866"	"MARATHON OIL COMPANY"	2012-02-01	1997
"7867"	"MARATHON OIL COMPANY"	2012-03-01	1681.6
"7868"	"MARATHON OIL COMPANY"	2012-04-01	2159
"7869"	"MARATHON OIL COMPANY"	2012-05-01	1494.8
"7870"	"MARATHON OIL COMPANY"	2012-06-01	1249.6
"7871"	"MARATHON OIL COMPANY"	2012-07-01	1295.4
"7872"	"MARATHON OIL COMPANY"	2012-08-01	1131
"7873"	"MARATHON OIL COMPANY"	2012-09-01	964
"7874"	"MARATHON OIL COMPANY"	2012-10-01	915.6
"7875"	"MARATHON OIL COMPANY"	2012-11-01	828.6
"7876"	"MARATHON OIL COMPANY"	2012-12-01	792
"7877"	"MARATHON OIL COMPANY"	2013-01-01	681.8
"7878"	"MARATHON OIL COMPANY"	2013-02-01	612.6
"7879"	"MARATHON OIL COMPANY"	2013-03-01	708.4
"7880"	"MARATHON OIL COMPANY"	2013-04-01	627.2
"7881"	"MARATHON OIL COMPANY"	2013-05-01	632.4
"7882"	"MARATHON OIL COMPANY"	2013-06-01	544.4
"7883"	"MARATHON OIL COMPANY"	2013-07-01	547
"7884"	"MARATHON OIL COMPANY"	2013-08-01	513.6
"7885"	"MARATHON OIL COMPANY"	2013-09-01	448.6
"7886"	"MARATHON OIL COMPANY"	2013-10-01	467
"7887"	"MARATHON OIL COMPANY"	2013-11-01	432
"7888"	"MARATHON OIL COMPANY"	2013-12-01	433.6
"7889"	"MARATHON OIL COMPANY"	2014-01-01	410.4
"7890"	"MARATHON OIL COMPANY"	2014-02-01	367.2
"7891"	"MARATHON OIL COMPANY"	2014-03-01	469
"7892"	"MARATHON OIL COMPANY"	2014-04-01	376.4
"7893"	"MARATHON OIL COMPANY"	2014-05-01	362.8
"7894"	"MARATHON OIL COMPANY"	2014-06-01	361.2
"7895"	"MARATHON OIL COMPANY"	2014-07-01	281.8
"7896"	"MARATHON OIL COMPANY"	2014-08-01	279.6
"7897"	"MARATHON OIL COMPANY"	2014-09-01	325.4
"7898"	"MARATHON OIL COMPANY"	2014-10-01	294.8
"7899"	"MARATHON OIL COMPANY"	2014-11-01	301.2
"7900"	"MARATHON OIL COMPANY"	2014-12-01	309.4
"7901"	"MARATHON OIL COMPANY"	2015-01-01	266.8
"7902"	"MARATHON OIL COMPANY"	2015-02-01	252.6
"7903"	"MARATHON OIL COMPANY"	2015-03-01	286.2
"7904"	"MARATHON OIL COMPANY"	2015-04-01	217.4
"7905"	"MARATHON OIL COMPANY"	2015-05-01	292.75
"7906"	"MARATHON OIL COMPANY"	2015-06-01	383
"7907"	"MARATHON OIL COMPANY"	2015-07-01	448.6
"7908"	"MARATHON OIL COMPANY"	2015-08-01	408
"7909"	"MARATHON OIL EF LLC"	2010-12-01	1573
"7910"	"MARATHON OIL EF LLC"	2011-01-01	1228
"7911"	"MARATHON OIL EF LLC"	2011-02-01	1069.5
"7912"	"MARATHON OIL EF LLC"	2011-03-01	1583
"7913"	"MARATHON OIL EF LLC"	2011-04-01	1845.65384615385
"7914"	"MARATHON OIL EF LLC"	2011-05-01	1977
"7915"	"MARATHON OIL EF LLC"	2011-06-01	1841.09756097561
"7916"	"MARATHON OIL EF LLC"	2011-07-01	1857.73469387755
"7917"	"MARATHON OIL EF LLC"	2011-08-01	2395.5593220339
"7918"	"MARATHON OIL EF LLC"	2011-09-01	1622.71875
"7919"	"MARATHON OIL EF LLC"	2011-10-01	1964.80412371134
"7920"	"MARATHON OIL EF LLC"	2011-11-01	1497.32692307692
"7921"	"MARATHON OIL EF LLC"	2011-12-01	1577.67289719626
"7922"	"MARATHON OIL EF LLC"	2012-01-01	1392.16949152542
"7923"	"MARATHON OIL EF LLC"	2012-02-01	1313.83076923077
"7924"	"MARATHON OIL EF LLC"	2012-03-01	1617.42446043165
"7925"	"MARATHON OIL EF LLC"	2012-04-01	1846.52688172043
"7926"	"MARATHON OIL EF LLC"	2012-05-01	2151.81395348837
"7927"	"MARATHON OIL EF LLC"	2012-06-01	2010.54824561404
"7928"	"MARATHON OIL EF LLC"	2012-07-01	2214.76113360324
"7929"	"MARATHON OIL EF LLC"	2012-08-01	2252.44140625
"7930"	"MARATHON OIL EF LLC"	2012-09-01	2211.51034482759
"7931"	"MARATHON OIL EF LLC"	2012-10-01	2440.60409556314
"7932"	"MARATHON OIL EF LLC"	2012-11-01	2439.48648648649
"7933"	"MARATHON OIL EF LLC"	2012-12-01	2557.40206185567
"7934"	"MARATHON OIL EF LLC"	2013-01-01	2524.76265822785
"7935"	"MARATHON OIL EF LLC"	2013-02-01	2610.02865329513
"7936"	"MARATHON OIL EF LLC"	2013-03-01	2796.54768392371
"7937"	"MARATHON OIL EF LLC"	2013-04-01	2678.04239401496
"7938"	"MARATHON OIL EF LLC"	2013-05-01	2592.55696202532
"7939"	"MARATHON OIL EF LLC"	2013-06-01	2480.01278772379
"7940"	"MARATHON OIL EF LLC"	2013-07-01	2511.98743718593
"7941"	"MARATHON OIL EF LLC"	2013-08-01	2764.06088992974
"7942"	"MARATHON OIL EF LLC"	2013-09-01	2803.35555555556
"7943"	"MARATHON OIL EF LLC"	2013-10-01	2436.1328125
"7944"	"MARATHON OIL EF LLC"	2013-11-01	2456.00487804878
"7945"	"MARATHON OIL EF LLC"	2013-12-01	2678.72209026128
"7946"	"MARATHON OIL EF LLC"	2014-01-01	2555.2969837587
"7947"	"MARATHON OIL EF LLC"	2014-02-01	2456.11883408072
"7948"	"MARATHON OIL EF LLC"	2014-03-01	2759.95724465558
"7949"	"MARATHON OIL EF LLC"	2014-04-01	2706.36805555556
"7950"	"MARATHON OIL EF LLC"	2014-05-01	2748.24256292906
"7951"	"MARATHON OIL EF LLC"	2014-06-01	2696.05755395683
"7952"	"MARATHON OIL EF LLC"	2014-07-01	3026.84897025172
"7953"	"MARATHON OIL EF LLC"	2014-08-01	2811.57013574661
"7954"	"MARATHON OIL EF LLC"	2014-09-01	2765.4838012959
"7955"	"MARATHON OIL EF LLC"	2014-10-01	2663.52754237288
"7956"	"MARATHON OIL EF LLC"	2014-11-01	2639.57456140351
"7957"	"MARATHON OIL EF LLC"	2014-12-01	2807.90644490644
"7958"	"MARATHON OIL EF LLC"	2015-01-01	2761.65054945055
"7959"	"MARATHON OIL EF LLC"	2015-02-01	2612.56686626747
"7960"	"MARATHON OIL EF LLC"	2015-03-01	2746.73987206823
"7961"	"MARATHON OIL EF LLC"	2015-04-01	2525.0899795501
"7962"	"MARATHON OIL EF LLC"	2015-05-01	2590.68971962617
"7963"	"MARATHON OIL EF LLC"	2015-06-01	2646.73944954128
"7964"	"MARATHON OIL EF LLC"	2015-07-01	2547.68028419183
"7965"	"MARATHON OIL EF LLC"	2015-08-01	2406.60676156584
"7966"	"MARATHON OIL EF LLC"	2015-09-01	3918.87341772152
"7967"	"MARATHON OIL EF LLC"	2015-10-01	3405.02912621359
"7968"	"MARATHON OIL EF LLC"	2015-11-01	4670.31343283582
"7969"	"MATADOR PRODUCTION COMPANY"	2011-01-01	172
"7970"	"MATADOR PRODUCTION COMPANY"	2011-02-01	570
"7971"	"MATADOR PRODUCTION COMPANY"	2011-03-01	66
"7972"	"MATADOR PRODUCTION COMPANY"	2011-04-01	972
"7973"	"MATADOR PRODUCTION COMPANY"	2011-05-01	1002
"7974"	"MATADOR PRODUCTION COMPANY"	2011-06-01	821
"7975"	"MATADOR PRODUCTION COMPANY"	2011-07-01	680
"7976"	"MATADOR PRODUCTION COMPANY"	2011-08-01	794
"7977"	"MATADOR PRODUCTION COMPANY"	2011-09-01	674.421052631579
"7978"	"MATADOR PRODUCTION COMPANY"	2011-10-01	367.368421052632
"7979"	"MATADOR PRODUCTION COMPANY"	2011-11-01	725.315789473684
"7980"	"MATADOR PRODUCTION COMPANY"	2011-12-01	1129.73684210526
"7981"	"MATADOR PRODUCTION COMPANY"	2012-01-01	1680.73684210526
"7982"	"MATADOR PRODUCTION COMPANY"	2012-02-01	2212.92592592593
"7983"	"MATADOR PRODUCTION COMPANY"	2012-03-01	3548.78378378378
"7984"	"MATADOR PRODUCTION COMPANY"	2012-04-01	3025.5
"7985"	"MATADOR PRODUCTION COMPANY"	2012-05-01	2457.29545454545
"7986"	"MATADOR PRODUCTION COMPANY"	2012-06-01	2092.77551020408
"7987"	"MATADOR PRODUCTION COMPANY"	2012-07-01	2033.36734693878
"7988"	"MATADOR PRODUCTION COMPANY"	2012-08-01	1737.57142857143
"7989"	"MATADOR PRODUCTION COMPANY"	2012-09-01	1538.42857142857
"7990"	"MATADOR PRODUCTION COMPANY"	2012-10-01	2128.94642857143
"7991"	"MATADOR PRODUCTION COMPANY"	2012-11-01	1582.125
"7992"	"MATADOR PRODUCTION COMPANY"	2012-12-01	2260.96428571429
"7993"	"MATADOR PRODUCTION COMPANY"	2013-01-01	1875.12068965517
"7994"	"MATADOR PRODUCTION COMPANY"	2013-02-01	2113.25862068966
"7995"	"MATADOR PRODUCTION COMPANY"	2013-03-01	2437.36206896552
"7996"	"MATADOR PRODUCTION COMPANY"	2013-04-01	2109.25862068966
"7997"	"MATADOR PRODUCTION COMPANY"	2013-05-01	1768.10344827586
"7998"	"MATADOR PRODUCTION COMPANY"	2013-06-01	2594.70689655172
"7999"	"MATADOR PRODUCTION COMPANY"	2013-07-01	2875.76271186441
"8000"	"MATADOR PRODUCTION COMPANY"	2013-08-01	2467.85185185185
"8001"	"MATADOR PRODUCTION COMPANY"	2013-09-01	2028.03703703704
"8002"	"MATADOR PRODUCTION COMPANY"	2013-10-01	1998.11764705882
"8003"	"MATADOR PRODUCTION COMPANY"	2013-11-01	2083.89090909091
"8004"	"MATADOR PRODUCTION COMPANY"	2013-12-01	2714.48214285714
"8005"	"MATADOR PRODUCTION COMPANY"	2014-01-01	2563.88888888889
"8006"	"MATADOR PRODUCTION COMPANY"	2014-02-01	2244.81034482759
"8007"	"MATADOR PRODUCTION COMPANY"	2014-03-01	3131.09259259259
"8008"	"MATADOR PRODUCTION COMPANY"	2014-04-01	2857.92452830189
"8009"	"MATADOR PRODUCTION COMPANY"	2014-05-01	3426.03703703704
"8010"	"MATADOR PRODUCTION COMPANY"	2014-06-01	2850.24137931034
"8011"	"MATADOR PRODUCTION COMPANY"	2014-07-01	3356
"8012"	"MATADOR PRODUCTION COMPANY"	2014-08-01	3214.78846153846
"8013"	"MATADOR PRODUCTION COMPANY"	2014-09-01	3369.52830188679
"8014"	"MATADOR PRODUCTION COMPANY"	2014-10-01	3660.23636363636
"8015"	"MATADOR PRODUCTION COMPANY"	2014-11-01	3422.57894736842
"8016"	"MATADOR PRODUCTION COMPANY"	2014-12-01	3162.11111111111
"8017"	"MATADOR PRODUCTION COMPANY"	2015-01-01	2758.43396226415
"8018"	"MATADOR PRODUCTION COMPANY"	2015-02-01	2096.38888888889
"8019"	"MATADOR PRODUCTION COMPANY"	2015-03-01	2647.36666666667
"8020"	"MATADOR PRODUCTION COMPANY"	2015-04-01	2537.19298245614
"8021"	"MATADOR PRODUCTION COMPANY"	2015-05-01	2801.15254237288
"8022"	"MATADOR PRODUCTION COMPANY"	2015-06-01	2676.3
"8023"	"MATADOR PRODUCTION COMPANY"	2015-07-01	2904.91044776119
"8024"	"MATADOR PRODUCTION COMPANY"	2015-08-01	2640.37313432836
"8025"	"MATADOR PRODUCTION COMPANY"	2015-09-01	3681.42857142857
"8026"	"MATADOR PRODUCTION COMPANY"	2015-10-01	3742.71428571429
"8027"	"MATADOR PRODUCTION COMPANY"	2015-11-01	3185.33333333333
"8028"	"MURPHY EXPL. & PROD. CO. - USA"	2010-12-01	1669.66666666667
"8029"	"MURPHY EXPL. & PROD. CO. - USA"	2011-01-01	1297.66666666667
"8030"	"MURPHY EXPL. & PROD. CO. - USA"	2011-02-01	2378.66666666667
"8031"	"MURPHY EXPL. & PROD. CO. - USA"	2011-03-01	1648.66666666667
"8032"	"MURPHY EXPL. & PROD. CO. - USA"	2011-04-01	3453
"8033"	"MURPHY EXPL. & PROD. CO. - USA"	2011-05-01	558.428571428571
"8034"	"MURPHY EXPL. & PROD. CO. - USA"	2011-06-01	1518.6
"8035"	"MURPHY EXPL. & PROD. CO. - USA"	2011-07-01	273.549450549451
"8036"	"MURPHY EXPL. & PROD. CO. - USA"	2011-08-01	438.907407407407
"8037"	"MURPHY EXPL. & PROD. CO. - USA"	2011-09-01	743.867346938776
"8038"	"MURPHY EXPL. & PROD. CO. - USA"	2011-10-01	724.662921348315
"8039"	"MURPHY EXPL. & PROD. CO. - USA"	2011-11-01	841.752808988764
"8040"	"MURPHY EXPL. & PROD. CO. - USA"	2011-12-01	885.76404494382
"8041"	"MURPHY EXPL. & PROD. CO. - USA"	2012-01-01	694.539325842697
"8042"	"MURPHY EXPL. & PROD. CO. - USA"	2012-02-01	670.393700787402
"8043"	"MURPHY EXPL. & PROD. CO. - USA"	2012-03-01	679.890510948905
"8044"	"MURPHY EXPL. & PROD. CO. - USA"	2012-04-01	823.765100671141
"8045"	"MURPHY EXPL. & PROD. CO. - USA"	2012-05-01	962.155844155844
"8046"	"MURPHY EXPL. & PROD. CO. - USA"	2012-06-01	1123.61635220126
"8047"	"MURPHY EXPL. & PROD. CO. - USA"	2012-07-01	1232.95679012346
"8048"	"MURPHY EXPL. & PROD. CO. - USA"	2012-08-01	1088.61585365854
"8049"	"MURPHY EXPL. & PROD. CO. - USA"	2012-09-01	1270.0523255814
"8050"	"MURPHY EXPL. & PROD. CO. - USA"	2012-10-01	1505.74358974359
"8051"	"MURPHY EXPL. & PROD. CO. - USA"	2012-11-01	1456.4
"8052"	"MURPHY EXPL. & PROD. CO. - USA"	2012-12-01	1774.18095238095
"8053"	"MURPHY EXPL. & PROD. CO. - USA"	2013-01-01	1876.50697674419
"8054"	"MURPHY EXPL. & PROD. CO. - USA"	2013-02-01	1960.31441048035
"8055"	"MURPHY EXPL. & PROD. CO. - USA"	2013-03-01	1873.26495726496
"8056"	"MURPHY EXPL. & PROD. CO. - USA"	2013-04-01	2366.17441860465
"8057"	"MURPHY EXPL. & PROD. CO. - USA"	2013-05-01	2640.07782101167
"8058"	"MURPHY EXPL. & PROD. CO. - USA"	2013-06-01	2668
"8059"	"MURPHY EXPL. & PROD. CO. - USA"	2013-07-01	2621.64642857143
"8060"	"MURPHY EXPL. & PROD. CO. - USA"	2013-08-01	2722.59139784946
"8061"	"MURPHY EXPL. & PROD. CO. - USA"	2013-09-01	2615.87003610108
"8062"	"MURPHY EXPL. & PROD. CO. - USA"	2013-10-01	2648.44688644689
"8063"	"MURPHY EXPL. & PROD. CO. - USA"	2013-11-01	2718.51418439716
"8064"	"MURPHY EXPL. & PROD. CO. - USA"	2013-12-01	2759.52707581227
"8065"	"MURPHY EXPL. & PROD. CO. - USA"	2014-01-01	2810.01792114695
"8066"	"MURPHY EXPL. & PROD. CO. - USA"	2014-02-01	2555.21428571429
"8067"	"MURPHY EXPL. & PROD. CO. - USA"	2014-03-01	2513.68600682594
"8068"	"MURPHY EXPL. & PROD. CO. - USA"	2014-04-01	2786.5253164557
"8069"	"MURPHY EXPL. & PROD. CO. - USA"	2014-05-01	3069.47868852459
"8070"	"MURPHY EXPL. & PROD. CO. - USA"	2014-06-01	2935.99352750809
"8071"	"MURPHY EXPL. & PROD. CO. - USA"	2014-07-01	3126.53674121406
"8072"	"MURPHY EXPL. & PROD. CO. - USA"	2014-08-01	2989.42903225806
"8073"	"MURPHY EXPL. & PROD. CO. - USA"	2014-09-01	2745.434375
"8074"	"MURPHY EXPL. & PROD. CO. - USA"	2014-10-01	2651.7731629393
"8075"	"MURPHY EXPL. & PROD. CO. - USA"	2014-11-01	2510.68580060423
"8076"	"MURPHY EXPL. & PROD. CO. - USA"	2014-12-01	2421.68307692308
"8077"	"MURPHY EXPL. & PROD. CO. - USA"	2015-01-01	2211.00305810398
"8078"	"MURPHY EXPL. & PROD. CO. - USA"	2015-02-01	1745.09036144578
"8079"	"MURPHY EXPL. & PROD. CO. - USA"	2015-03-01	1915.00295857988
"8080"	"MURPHY EXPL. & PROD. CO. - USA"	2015-04-01	1926.97450424929
"8081"	"MURPHY EXPL. & PROD. CO. - USA"	2015-05-01	2882.51428571429
"8082"	"MURPHY EXPL. & PROD. CO. - USA"	2015-06-01	2646.96721311475
"8083"	"MURPHY EXPL. & PROD. CO. - USA"	2015-07-01	2525.38121546961
"8084"	"MURPHY EXPL. & PROD. CO. - USA"	2015-08-01	2442.28726287263
"8085"	"MURPHY EXPL. & PROD. CO. - USA"	2015-09-01	1470.66666666667
"8086"	"MURPHY EXPL. & PROD. CO. - USA"	2015-10-01	0
"8087"	"MURPHY EXPLORATION & PROD. CO."	2010-01-01	0
"8088"	"MURPHY EXPLORATION & PROD. CO."	2010-02-01	39
"8089"	"MURPHY EXPLORATION & PROD. CO."	2010-03-01	0
"8090"	"MURPHY EXPLORATION & PROD. CO."	2010-04-01	5
"8091"	"MURPHY EXPLORATION & PROD. CO."	2010-05-01	0
"8092"	"MURPHY EXPLORATION & PROD. CO."	2010-06-01	0
"8093"	"MURPHY EXPLORATION & PROD. CO."	2010-07-01	0
"8094"	"MURPHY EXPLORATION & PROD. CO."	2010-08-01	0
"8095"	"MURPHY EXPLORATION & PROD. CO."	2010-09-01	0
"8096"	"MURPHY EXPLORATION & PROD. CO."	2010-10-01	0
"8097"	"MURPHY EXPLORATION & PROD. CO."	2010-11-01	1134.75
"8098"	"MURPHY EXPLORATION & PROD. CO."	2010-12-01	1272.16666666667
"8099"	"MURPHY EXPLORATION & PROD. CO."	2011-01-01	573.666666666667
"8100"	"MURPHY EXPLORATION & PROD. CO."	2011-02-01	1537.66666666667
"8101"	"MURPHY EXPLORATION & PROD. CO."	2011-03-01	1349.66666666667
"8102"	"MURPHY EXPLORATION & PROD. CO."	2011-04-01	2462.75
"8103"	"MURPHY EXPLORATION & PROD. CO."	2011-05-01	1030.8
"8104"	"MURPHY EXPLORATION & PROD. CO."	2011-06-01	2416.2
"8105"	"MURPHY EXPLORATION & PROD. CO."	2011-07-01	268
"8106"	"MURPHY EXPLORATION & PROD. CO."	2011-08-01	2904.25
"8107"	"MURPHY EXPLORATION & PROD. CO."	2011-09-01	2107.66666666667
"8108"	"MURPHY EXPLORATION & PROD. CO."	2011-10-01	2733.5
"8109"	"MURPHY EXPLORATION & PROD. CO."	2011-11-01	2167.71428571429
"8110"	"MURPHY EXPLORATION & PROD. CO."	2011-12-01	1512.71428571429
"8111"	"MURPHY EXPLORATION & PROD. CO."	2012-01-01	0
"8112"	"MURPHY EXPLORATION & PROD. CO."	2012-02-01	1403.6
"8113"	"MURPHY EXPLORATION & PROD. CO."	2012-03-01	1241.33333333333
"8114"	"MURPHY EXPLORATION & PROD. CO."	2012-04-01	2457.66666666667
"8115"	"MURPHY EXPLORATION & PROD. CO."	2012-05-01	2299.11111111111
"8116"	"MURPHY EXPLORATION & PROD. CO."	2012-06-01	1969.44444444444
"8117"	"MURPHY EXPLORATION & PROD. CO."	2012-07-01	1957
"8118"	"MURPHY EXPLORATION & PROD. CO."	2012-08-01	1648.44444444444
"8119"	"MURPHY EXPLORATION & PROD. CO."	2012-09-01	1431.77777777778
"8120"	"MURPHY EXPLORATION & PROD. CO."	2012-10-01	1493.77777777778
"8121"	"MURPHY EXPLORATION & PROD. CO."	2012-11-01	1622.77777777778
"8122"	"MURPHY EXPLORATION & PROD. CO."	2012-12-01	1437.66666666667
"8123"	"MURPHY EXPLORATION & PROD. CO."	2013-01-01	765
"8124"	"MURPHY EXPLORATION & PROD. CO."	2013-02-01	1300.44444444444
"8125"	"MURPHY EXPLORATION & PROD. CO."	2013-03-01	2260.33333333333
"8126"	"MURPHY EXPLORATION & PROD. CO."	2013-04-01	2127.88888888889
"8127"	"MURPHY EXPLORATION & PROD. CO."	2013-05-01	1078.22222222222
"8128"	"MURPHY EXPLORATION & PROD. CO."	2013-06-01	1076.66666666667
"8129"	"MURPHY EXPLORATION & PROD. CO."	2013-07-01	1134.88888888889
"8130"	"MURPHY EXPLORATION & PROD. CO."	2013-08-01	1625
"8131"	"MURPHY EXPLORATION & PROD. CO."	2013-09-01	1258.44444444444
"8132"	"MURPHY EXPLORATION & PROD. CO."	2013-10-01	3108.5
"8133"	"MURPHY EXPLORATION & PROD. CO."	2013-11-01	2916.25
"8134"	"MURPHY EXPLORATION & PROD. CO."	2013-12-01	1395.75
"8135"	"MURPHY EXPLORATION & PROD. CO."	2014-01-01	1063.44444444444
"8136"	"MURPHY EXPLORATION & PROD. CO."	2014-02-01	916.333333333333
"8137"	"MURPHY EXPLORATION & PROD. CO."	2014-03-01	924.666666666667
"8138"	"MURPHY EXPLORATION & PROD. CO."	2014-04-01	603.333333333333
"8139"	"MURPHY EXPLORATION & PROD. CO."	2014-05-01	832.333333333333
"8140"	"MURPHY EXPLORATION & PROD. CO."	2014-06-01	680.555555555556
"8141"	"MURPHY EXPLORATION & PROD. CO."	2014-07-01	845.111111111111
"8142"	"MURPHY EXPLORATION & PROD. CO."	2014-08-01	632.777777777778
"8143"	"MURPHY EXPLORATION & PROD. CO."	2014-09-01	641
"8144"	"MURPHY EXPLORATION & PROD. CO."	2014-10-01	644.222222222222
"8145"	"MURPHY EXPLORATION & PROD. CO."	2014-11-01	447
"8146"	"MURPHY EXPLORATION & PROD. CO."	2014-12-01	451.857142857143
"8147"	"MURPHY EXPLORATION & PROD. CO."	2015-01-01	437.142857142857
"8148"	"MURPHY EXPLORATION & PROD. CO."	2015-02-01	405.888888888889
"8149"	"MURPHY EXPLORATION & PROD. CO."	2015-03-01	617.571428571429
"8150"	"MURPHY EXPLORATION & PROD. CO."	2015-04-01	316.222222222222
"8151"	"MURPHY EXPLORATION & PROD. CO."	2015-05-01	546.125
"8152"	"MURPHY EXPLORATION & PROD. CO."	2015-06-01	445.666666666667
"8153"	"MURPHY EXPLORATION & PROD. CO."	2015-07-01	1134.33333333333
"8154"	"MURPHY EXPLORATION & PROD. CO."	2015-08-01	703.555555555556
"8155"	"MURPHY EXPLORATION & PROD. CO."	2015-09-01	0
"8156"	"MURPHY EXPLORATION & PROD. CO."	2015-10-01	0
"8157"	"NEWFIELD EXPLORATION COMPANY"	2005-05-01	5
"8158"	"NEWFIELD EXPLORATION COMPANY"	2005-09-01	7
"8159"	"NEWFIELD EXPLORATION COMPANY"	2006-05-01	5
"8160"	"NEWFIELD EXPLORATION COMPANY"	2007-09-01	77
"8161"	"NEWFIELD EXPLORATION COMPANY"	2007-10-01	105
"8162"	"NEWFIELD EXPLORATION COMPANY"	2007-11-01	383
"8163"	"NEWFIELD EXPLORATION COMPANY"	2007-12-01	419
"8164"	"NEWFIELD EXPLORATION COMPANY"	2008-01-01	384
"8165"	"NEWFIELD EXPLORATION COMPANY"	2008-02-01	412
"8166"	"NEWFIELD EXPLORATION COMPANY"	2008-03-01	423
"8167"	"NEWFIELD EXPLORATION COMPANY"	2008-04-01	401
"8168"	"NEWFIELD EXPLORATION COMPANY"	2008-05-01	332
"8169"	"NEWFIELD EXPLORATION COMPANY"	2008-06-01	374
"8170"	"NEWFIELD EXPLORATION COMPANY"	2008-07-01	377
"8171"	"NEWFIELD EXPLORATION COMPANY"	2008-08-01	519
"8172"	"NEWFIELD EXPLORATION COMPANY"	2008-09-01	459.230769230769
"8173"	"NEWFIELD EXPLORATION COMPANY"	2008-10-01	411.230769230769
"8174"	"NEWFIELD EXPLORATION COMPANY"	2008-11-01	338
"8175"	"NEWFIELD EXPLORATION COMPANY"	2008-12-01	621
"8176"	"NEWFIELD EXPLORATION COMPANY"	2009-01-01	562
"8177"	"NEWFIELD EXPLORATION COMPANY"	2009-02-01	492
"8178"	"NEWFIELD EXPLORATION COMPANY"	2009-03-01	792
"8179"	"NEWFIELD EXPLORATION COMPANY"	2009-04-01	602
"8180"	"NEWFIELD EXPLORATION COMPANY"	2009-05-01	368
"8181"	"NEWFIELD EXPLORATION COMPANY"	2009-06-01	440
"8182"	"NEWFIELD EXPLORATION COMPANY"	2009-07-01	362
